timestamp,value,parameter,device_id,chip_id,sensor_type,sensor_id,location_id,location,street_name,city,country,latitude,longitude,deployment_date
2022-09-08 02:51:24.999 +0100,7,PM 10,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:51:24.998 +0100,4.25,PM 1,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:51:47.592 +0100,14.4,PM 2.5,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:51:47.592 +0100,14.6,PM 10,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:51:47.592 +0100,10,PM 1,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
2022-09-08 02:51:49.376 +0100,13.2,PM 2.5,73,esp8266-15355455,9,140,3579,"Thigiri Lane, Nairobi",Thigiri Lane,Nairobi,Kenya,-1.2392724,36.7908528,2019-03-27 10:12:43.853 +0100
2022-09-08 02:51:49.376 +0100,14.2,PM 10,73,esp8266-15355455,9,140,3579,"Thigiri Lane, Nairobi",Thigiri Lane,Nairobi,Kenya,-1.2392724,36.7908528,2019-03-27 10:12:43.853 +0100
2022-09-08 02:51:49.375 +0100,7.4,PM 1,73,esp8266-15355455,9,140,3579,"Thigiri Lane, Nairobi",Thigiri Lane,Nairobi,Kenya,-1.2392724,36.7908528,2019-03-27 10:12:43.853 +0100
2022-09-08 02:51:51.355 +0100,15,PM 2.5,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:51:51.354 +0100,16,PM 10,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:51:51.354 +0100,8.8,PM 1,99,esp8266-1530897,9,162,7,Code for Kenya,"Nairobi Garage, 8th Floor, Pinetree Plaza, Kaburu Drive, Off Ngong Road, Nairobi",Nairobi,Kenya,-1.2982944,36.79087,2020-01-21 12:47:06.674 +0100
2022-09-08 02:51:54.243 +0100,40.75,PM 2.5,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:51:54.243 +0100,52,PM 10,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:51:54.242 +0100,26,PM 1,27,esp8266-11639153,9,49,3573,"August 7th Memorial  Park, Haile Selassie Ave",Haile Selassie Ave,Nairobi,Kenya,-1.288985,36.8246792,2018-07-17 12:37:58.501 +0100
2022-09-08 02:51:57.092 +0100,5,PM 2.5,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:51:57.092 +0100,5.6,PM 10,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:51:57.092 +0100,3.6,PM 1,49,esp8266-11640216,9,93,18,TUK,Haile Selassie Ave,Nairobi,Kenya,-1.2917189,36.8212484,2018-08-31 13:18:23.351 +0100
2022-09-08 02:52:19.644 +0100,16,PM 2.5,105,esp8266-1532917,9,178,3612,Redcliffe Gardens,Muringa Road,Nairobi,Kenya,-1.296,36.776,2020-08-12 11:07:23.978 +0100
